DATE,WILLREITIND
2016-07-04,.
2016-07-05,9990.38
2016-07-06,9953.19
2016-07-07,9854.38
2016-07-08,10017.63
2016-07-11,10085.38
2016-07-12,10090.15
2016-07-13,10142.70
2016-07-14,10056.68
2016-07-15,10058.03
2016-07-18,10079.27
2016-07-19,10133.84
2016-07-20,10133.43
2016-07-21,10157.92
2016-07-22,10245.69
2016-07-25,10234.28
2016-07-26,10182.26
2016-07-27,10086.89
2016-07-28,10171.60
2016-07-29,10309.81
2016-08-01,10343.63
2016-08-02,10175.06
2016-08-03,10120.58
2016-08-04,10083.29
2016-08-05,10102.15
2016-08-08,10127.29
2016-08-09,10173.70
2016-08-10,10159.52
2016-08-11,10038.86
2016-08-12,10079.62
2016-08-15,10078.16
2016-08-16,9961.35
2016-08-17,9996.18
2016-08-18,9986.94
2016-08-19,9913.23
2016-08-22,9956.47
2016-08-23,9961.27
2016-08-24,9915.80
2016-08-25,9970.25
2016-08-26,9875.78
2016-08-29,9980.51
2016-08-30,9966.57
2016-08-31,9974.57
2016-09-01,9953.36
2016-09-02,10031.49
2016-09-05,.
2016-09-06,10092.38
2016-09-07,10152.76
2016-09-08,10024.19
2016-09-09,9640.53
2016-09-12,9754.35
2016-09-13,9504.92
2016-09-14,9539.49
2016-09-15,9571.60
2016-09-16,9573.11
2016-09-19,9655.66
2016-09-20,9648.23
2016-09-21,9765.08
2016-09-22,9946.74
2016-09-23,9971.83
2016-09-26,9992.60
2016-09-27,9883.84
2016-09-28,9967.56
2016-09-29,9827.34
2016-09-30,9760.32
2016-10-03,9574.79
2016-10-04,9445.83
2016-10-05,9262.13
2016-10-06,9271.18
2016-10-07,9259.56
2016-10-10,9312.14
2016-10-11,9224.69
2016-10-12,9324.75
2016-10-13,9387.77
2016-10-14,9352.77
2016-10-17,9369.75
2016-10-18,9426.05
2016-10-19,9449.93
2016-10-20,9425.11
2016-10-21,9384.71
2016-10-24,9408.94
2016-10-25,9382.07
2016-10-26,9264.63
2016-10-27,9030.13
2016-10-28,9060.24
2016-10-31,9212.70
2016-11-01,9011.43
2016-11-02,8889.32
2016-11-03,8835.62
2016-11-04,8897.89
2016-11-07,9038.00
2016-11-08,9091.71
2016-11-09,8962.24
2016-11-10,8846.99
2016-11-11,8904.08
2016-11-14,9122.96
2016-11-15,9020.72
2016-11-16,8994.67
2016-11-17,8903.36
2016-11-18,8919.96
2016-11-21,8888.77
2016-11-22,9033.72
2016-11-23,9003.25
2016-11-24,.
2016-11-25,9048.00
2016-11-28,9098.74
2016-11-29,9181.36
2016-11-30,9095.21
2016-12-01,8969.18
2016-12-02,9055.08
2016-12-05,9131.41
2016-12-06,9190.91
2016-12-07,9383.27
2016-12-08,9436.52
2016-12-09,9418.14
2016-12-12,9480.97
2016-12-13,9486.77
2016-12-14,9279.07
2016-12-15,9229.80
2016-12-16,9382.24
2016-12-19,9468.76
2016-12-20,9488.01
2016-12-21,9341.50
2016-12-22,9329.44
2016-12-23,9346.59
2016-12-26,.
2016-12-27,9366.67
2016-12-28,9308.14
2016-12-29,9419.72
2016-12-30,9537.63
2017-01-02,.
2017-01-03,9566.97
2017-01-04,9709.74
2017-01-05,9731.70
2017-01-06,9736.27
2017-01-09,9640.36
2017-01-10,9547.26
2017-01-11,9480.79
2017-01-12,9523.34
2017-01-13,9509.08
2017-01-16,.
2017-01-17,9578.20
2017-01-18,9602.25
2017-01-19,9505.30
2017-01-20,9577.90
2017-01-23,9652.73
2017-01-24,9647.46
2017-01-25,9579.94
2017-01-26,9561.33
2017-01-27,9459.57
2017-01-30,9400.01
2017-01-31,9471.57
2017-02-01,9348.23
2017-02-02,9457.16
2017-02-03,9511.79
2017-02-06,9492.42
2017-02-07,9453.03
2017-02-08,9532.19
2017-02-09,9547.92
2017-02-10,9617.18
2017-02-13,9622.17
2017-02-14,9574.66
2017-02-15,9535.64
2017-02-16,9600.97
2017-02-17,9625.45
2017-02-20,.
2017-02-21,9755.40
2017-02-22,9720.63
2017-02-23,9773.97
2017-02-24,9813.31
2017-02-27,9872.71
2017-02-28,9809.57
2017-03-01,9777.71
2017-03-02,9730.51
2017-03-03,9687.86
2017-03-06,9641.80
2017-03-07,9598.25
2017-03-08,9440.59
2017-03-09,9281.72
2017-03-10,9245.71
2017-03-13,9259.95
2017-03-14,9253.94
2017-03-15,9456.61
2017-03-16,9438.87
2017-03-17,9471.57
2017-03-20,9454.75
2017-03-21,9419.44
2017-03-22,9409.96
2017-03-23,9486.82
2017-03-24,9478.41
2017-03-27,9386.92
2017-03-28,9430.49
2017-03-29,9464.92
2017-03-30,9486.95
2017-03-31,9540.93
2017-04-03,9565.63
2017-04-04,9562.95
2017-04-05,9576.76
2017-04-06,9628.19
2017-04-07,9634.27
2017-04-10,9710.38
2017-04-11,9776.89
2017-04-12,9757.96
2017-04-13,9731.14
2017-04-14,.
2017-04-17,9852.62
2017-04-18,9877.01
2017-04-19,9860.93
2017-04-20,9859.16
2017-04-21,9815.84
2017-04-24,9709.21
2017-04-25,9757.99
2017-04-26,9662.04
2017-04-27,9633.93
2017-04-28,9535.09
2017-05-01,9597.79
2017-05-02,9580.91
2017-05-03,9455.04
2017-05-04,9447.89
2017-05-05,9513.93
2017-05-08,9448.89
2017-05-09,9402.28
2017-05-10,9482.78
2017-05-11,9432.29
2017-05-12,9385.77
2017-05-15,9415.06
2017-05-16,9345.91
2017-05-17,9388.15
2017-05-18,9452.14
2017-05-19,9511.67
2017-05-22,9533.96
2017-05-23,9549.30
2017-05-24,9617.12
2017-05-25,9603.66
2017-05-26,9529.30
2017-05-29,.
2017-05-30,9468.39
2017-05-31,9479.42
2017-06-01,9522.68
2017-06-02,9611.57
2017-06-05,9582.63
2017-06-06,9532.38
2017-06-07,9608.01
2017-06-08,9590.61
2017-06-09,9658.69
2017-06-12,9757.49
2017-06-13,9775.80
2017-06-14,9797.56
2017-06-15,9844.98
2017-06-16,9824.62
2017-06-19,9826.81
2017-06-20,9809.52
2017-06-21,9791.39
2017-06-22,9800.30
2017-06-23,9835.45
2017-06-26,9885.29
2017-06-27,9806.60
2017-06-28,9815.81
2017-06-29,9717.09
2017-06-30,9711.09
2017-07-03,9843.14
2017-07-04,.
2017-07-05,9701.38
2017-07-06,9512.40
2017-07-07,9569.79
2017-07-10,9474.17
2017-07-11,9467.16
2017-07-12,9577.50
2017-07-13,9596.41
2017-07-14,9686.01
2017-07-17,9758.17
2017-07-18,9744.99
2017-07-19,9816.21
2017-07-20,9761.07
2017-07-21,9756.99
2017-07-24,9739.24
2017-07-25,9751.97
2017-07-26,9822.82
2017-07-27,9835.39
2017-07-28,9816.25
2017-07-31,9818.35
2017-08-01,9860.70
2017-08-02,9783.72
2017-08-03,9754.64
2017-08-04,9784.24
2017-08-07,9778.72
2017-08-08,9734.35
2017-08-09,9706.34
2017-08-10,9633.76
2017-08-11,9570.43
2017-08-14,9740.93
2017-08-15,9702.65
2017-08-16,9729.21
2017-08-17,9667.79
2017-08-18,9574.10
2017-08-21,9675.52
2017-08-22,9653.33
2017-08-23,9753.10
2017-08-24,9723.18
2017-08-25,9764.64
2017-08-28,9688.73
2017-08-29,9677.84
2017-08-30,9733.93
2017-08-31,9778.33
2017-09-01,9815.61
2017-09-04,.
2017-09-05,9787.91
2017-09-06,9817.73
2017-09-07,9880.63
2017-09-08,9890.26
2017-09-11,9981.01
2017-09-12,9856.98
2017-09-13,9834.62
2017-09-14,9924.98
2017-09-15,9935.38
2017-09-18,9881.92
2017-09-19,9817.29
2017-09-20,9790.31
2017-09-21,9768.19
2017-09-22,9702.27
2017-09-25,9757.91
2017-09-26,9774.79
2017-09-27,9692.85
2017-09-28,9757.43
2017-09-29,9770.33
2017-10-02,9746.47
2017-10-03,9738.96
2017-10-04,9790.67
2017-10-05,9834.71
2017-10-06,9812.36
2017-10-09,9832.51
2017-10-10,9860.18
2017-10-11,9901.73
2017-10-12,9958.07
2017-10-13,9980.12
2017-10-16,9931.45
2017-10-17,9940.48
2017-10-18,9934.84
2017-10-19,9895.33
2017-10-20,9843.19
2017-10-23,9808.04
2017-10-24,9746.66
2017-10-25,9725.08
2017-10-26,9652.43
2017-10-27,9688.95
2017-10-30,9678.07
2017-10-31,9682.48
2017-11-01,9732.27
2017-11-02,9812.76
2017-11-03,9787.27
2017-11-06,9850.31
2017-11-07,9931.04
2017-11-08,9977.01
2017-11-09,9986.17
2017-11-10,10001.54
2017-11-13,10051.12
2017-11-14,10039.14
2017-11-15,9938.43
2017-11-16,10017.35
2017-11-17,9977.68
2017-11-20,9946.22
2017-11-21,10015.58
2017-11-22,9990.11
2017-11-23,.
2017-11-24,10007.12
2017-11-27,9963.71
2017-11-28,9918.28
2017-11-29,9933.18
2017-11-30,9950.13
2017-12-01,9978.77
2017-12-04,9920.53
2017-12-05,9836.79
2017-12-06,9829.79
2017-12-07,9857.59
2017-12-08,9913.03
2017-12-11,9907.00
2017-12-12,9975.52
2017-12-13,9978.47
2017-12-14,9980.37
2017-12-15,10047.46
2017-12-18,10106.68
2017-12-19,9885.85
2017-12-20,9766.87
2017-12-21,9729.69
2017-12-22,9797.65
2017-12-25,.
2017-12-26,9855.35
2017-12-27,9891.88
2017-12-28,9944.62
2017-12-29,9936.73
2018-01-01,.
2018-01-02,9901.70
2018-01-03,9888.07
2018-01-04,9703.22
2018-01-05,9715.53
2018-01-08,9768.65
2018-01-09,9640.74
2018-01-10,9527.82
2018-01-11,9492.92
2018-01-12,9422.60
2018-01-15,.
2018-01-16,9438.91
2018-01-17,9501.94
2018-01-18,9390.91
2018-01-19,9435.20
2018-01-22,9527.18
2018-01-23,9661.86
2018-01-24,9608.85
2018-01-25,9586.39
2018-01-26,9562.08
2018-01-29,9448.12
2018-01-30,9377.15
2018-01-31,9556.26
2018-02-01,9340.46
2018-02-02,9267.40
2018-02-05,8984.41
2018-02-06,8994.64
2018-02-07,8952.12
2018-02-08,8695.10
2018-02-09,8928.38
2018-02-12,8933.75
2018-02-13,8991.76
2018-02-14,8924.16
2018-02-15,9010.51
2018-02-16,9063.56
2018-02-19,.
2018-02-20,8950.59
2018-02-21,8770.81
2018-02-22,8871.05
2018-02-23,9019.36
2018-02-26,9037.34
2018-02-27,8819.49
2018-02-28,8831.19
2018-03-01,8855.89
2018-03-02,8850.75
2018-03-05,8948.67
2018-03-06,8982.17
2018-03-07,9040.83
2018-03-08,9052.66
2018-03-09,9104.29
2018-03-12,9141.46
2018-03-13,9145.71
2018-03-14,9164.54
2018-03-15,9160.39
2018-03-16,9234.40
2018-03-19,9152.93
2018-03-20,9117.61
2018-03-21,9057.94
2018-03-22,8996.62
2018-03-23,8827.77
2018-03-26,8931.37
2018-03-27,8965.59
2018-03-28,9203.82
2018-03-29,9193.23
2018-03-30,.
2018-04-02,9064.15
2018-04-03,9154.74
2018-04-04,9250.77
2018-04-05,9224.18
2018-04-06,9155.58
2018-04-09,9121.68
2018-04-10,9140.89
2018-04-11,9143.03
2018-04-12,9038.96
2018-04-13,9096.98
2018-04-16,9146.22
2018-04-17,9253.18
2018-04-18,9234.22
2018-04-19,9099.90
2018-04-20,9013.74
2018-04-23,9002.79
2018-04-24,9039.21
2018-04-25,9025.17
2018-04-26,9153.51
2018-04-27,9352.39
2018-04-30,9322.05
2018-05-01,9414.06
2018-05-02,9367.45
2018-05-03,9358.57
2018-05-04,9454.84
2018-05-07,9516.79
2018-05-08,9460.76
2018-05-09,9531.97
2018-05-10,9605.97
2018-05-11,9574.26
2018-05-14,9484.50
2018-05-15,9308.13
2018-05-16,9272.27
2018-05-17,9216.76
2018-05-18,9229.01
2018-05-21,9342.92
2018-05-22,9366.23
2018-05-23,9478.71
2018-05-24,9460.97
2018-05-25,9499.83
2018-05-28,.
2018-05-29,9543.04
2018-05-30,9691.53
2018-05-31,9657.32
2018-06-01,9707.45
2018-06-04,9802.45
2018-06-05,9762.02
2018-06-06,9797.02
2018-06-07,9795.64
2018-06-08,9834.82
2018-06-11,9810.06
2018-06-12,9855.74
2018-06-13,9677.76
2018-06-14,9772.03
2018-06-15,9760.43
2018-06-18,9763.25
2018-06-19,9743.00
2018-06-20,9870.70
2018-06-21,9931.12
2018-06-22,10012.34
2018-06-25,9997.48
2018-06-26,10013.95
2018-06-27,9978.20
2018-06-28,10073.13
2018-06-29,10087.52
2018-07-02,10024.39
2018-07-03,10108.08
2018-07-04,.
2018-07-05,10224.98
2018-07-06,10270.44
2018-07-09,10193.08
2018-07-10,10209.75
2018-07-11,10181.27
2018-07-12,10205.21
2018-07-13,10175.45
2018-07-16,10120.85
2018-07-17,10028.32
2018-07-18,9994.73
2018-07-19,10118.81
2018-07-20,10023.79
2018-07-23,10013.11
2018-07-24,9955.12
2018-07-25,10031.90
2018-07-26,10056.88
2018-07-27,9949.26
2018-07-30,9961.32
2018-07-31,10147.29
2018-08-01,10207.46
2018-08-02,10171.50
2018-08-03,10290.04
2018-08-06,10279.31
2018-08-07,10257.75
2018-08-08,10215.83
2018-08-09,10215.49
2018-08-10,10122.39
2018-08-13,10119.33
2018-08-14,10171.73
2018-08-15,10266.04
2018-08-16,10346.92
2018-08-17,10445.13
2018-08-20,10451.18
2018-08-21,10372.88
2018-08-22,10314.13
2018-08-23,10301.67
2018-08-24,10363.24
2018-08-27,10335.03
2018-08-28,10464.21
2018-08-29,10454.78
2018-08-30,10411.48
2018-08-31,10447.57
2018-09-03,.
2018-09-04,10326.87
2018-09-05,10401.50
2018-09-06,10432.50
2018-09-07,10319.74
2018-09-10,10371.20
2018-09-11,10371.32
2018-09-12,10366.49
2018-09-13,10418.70
2018-09-14,10336.20
2018-09-17,10389.25
2018-09-18,10325.96
2018-09-19,10196.78
2018-09-20,10287.91
2018-09-21,10298.34
2018-09-24,10082.49
2018-09-25,10096.64
2018-09-26,9964.90
2018-09-27,10005.71
2018-09-28,10159.97
2018-10-01,10067.12
2018-10-02,10038.61
2018-10-03,9936.96
2018-10-04,9848.08
2018-10-05,9851.79
2018-10-08,9999.16
2018-10-09,10024.31
2018-10-10,9886.92
2018-10-11,9603.85
2018-10-12,9577.17
2018-10-15,9631.37
2018-10-16,9818.91
2018-10-17,9789.89
2018-10-18,9777.84
2018-10-19,9847.80
2018-10-22,9707.47
2018-10-23,9755.95
2018-10-24,9855.41
2018-10-25,9991.93
2018-10-26,9774.93
2018-10-29,9894.98
2018-10-30,9981.55
2018-10-31,9857.10
2018-11-01,9894.77
2018-11-02,9784.51
2018-11-05,9938.28
2018-11-06,9991.12
2018-11-07,10115.45
2018-11-08,10130.07
2018-11-09,10133.32
2018-11-12,10145.65
2018-11-13,10151.75
2018-11-14,10122.56
2018-11-15,10034.88
2018-11-16,10153.14
2018-11-19,10167.65
2018-11-20,10095.46
2018-11-21,10096.34
2018-11-22,.
2018-11-23,10074.12
2018-11-26,10080.79
2018-11-27,10119.58
2018-11-28,10217.78
2018-11-29,10215.20
2018-11-30,10319.43
2018-12-03,10391.14
2018-12-04,10223.02
2018-12-05,.
2018-12-06,10488.53
2018-12-07,10358.86
2018-12-10,10284.35
2018-12-11,10286.10
2018-12-12,10078.04
2018-12-13,10138.81
2018-12-14,10128.59
2018-12-17,9744.31
2018-12-18,9834.81
2018-12-19,9714.66
2018-12-20,9583.02
2018-12-21,9471.94
2018-12-24,9089.86
2018-12-25,.
2018-12-26,9393.76
2018-12-27,9402.57
2018-12-28,9428.26
2018-12-31,9455.89
2019-01-01,.
2019-01-02,9214.87
2019-01-03,9267.53
2019-01-04,9378.50
2019-01-07,9467.06
2019-01-08,9688.52
2019-01-09,9674.24
2019-01-10,9816.89
2019-01-11,9839.79
2019-01-14,9801.76
2019-01-15,9904.94
2019-01-16,9974.52
2019-01-17,10021.80
2019-01-18,10049.83
2019-01-21,.
2019-01-22,10018.10
2019-01-23,10018.46
2019-01-24,10037.19
2019-01-25,10164.18
2019-01-28,10278.10
2019-01-29,10370.17
2019-01-30,10458.57
2019-01-31,10539.83
2019-02-01,10467.66
2019-02-04,10561.73
2019-02-05,10612.31
2019-02-06,10557.09
2019-02-07,10660.74
2019-02-08,10664.32
2019-02-11,10694.98
2019-02-12,10602.84
2019-02-13,10661.37
2019-02-14,10696.90
2019-02-15,10753.57
2019-02-18,.
2019-02-19,10770.60
2019-02-20,10690.71
2019-02-21,10698.10
2019-02-22,10769.15
2019-02-25,10692.22
2019-02-26,10664.44
2019-02-27,10609.25
2019-02-28,10630.59
2019-03-01,10576.27
2019-03-04,10620.10
2019-03-05,10657.79
2019-03-06,10606.08
2019-03-07,10584.12
2019-03-08,10592.80
2019-03-11,10733.61
2019-03-12,10793.49
2019-03-13,10833.67
2019-03-14,10862.52
2019-03-15,10797.47
2019-03-18,10723.48
2019-03-19,10677.11
2019-03-20,10715.04
2019-03-21,10909.33
2019-03-22,10847.58
2019-03-25,10845.86
2019-03-26,10957.32
2019-03-27,10918.08
2019-03-28,11020.68
2019-03-29,10971.13
2019-04-01,10990.81
2019-04-02,11065.07
2019-04-03,11056.93
2019-04-04,11038.47
2019-04-05,11098.18
2019-04-08,11025.52
2019-04-09,10957.89
2019-04-10,11074.23
2019-04-11,11061.19
2019-04-12,11123.32
2019-04-15,11063.77
2019-04-16,10795.22
2019-04-17,10687.42
2019-04-18,10793.43
2019-04-19,.
2019-04-22,10645.11
2019-04-23,10789.74
2019-04-24,10896.52
2019-04-25,10898.26
2019-04-26,10968.95
2019-04-29,10850.44
2019-04-30,10951.00
2019-05-01,10995.63
2019-05-02,11019.30
2019-05-03,11120.38
2019-05-06,11084.99
2019-05-07,10887.96
2019-05-08,10866.38
2019-05-09,10914.35
2019-05-10,11027.62
2019-05-13,11017.47
2019-05-14,11055.32
2019-05-15,11124.11
2019-05-16,11186.89
2019-05-17,11174.72
2019-05-20,11028.10
2019-05-21,11139.95
2019-05-22,11153.68
2019-05-23,11172.99
2019-05-24,11203.61
2019-05-27,.
2019-05-28,11079.14
2019-05-29,10922.61
2019-05-30,10944.94
2019-05-31,10994.09
2019-06-03,11011.91
2019-06-04,10954.12
2019-06-05,11201.60
2019-06-06,11212.89
2019-06-07,11247.11
2019-06-10,11217.27
2019-06-11,11232.58
2019-06-12,11254.87
2019-06-13,11328.15
2019-06-14,11325.38
2019-06-17,11447.84
2019-06-18,11399.55
2019-06-19,11468.90
2019-06-20,11518.05
2019-06-21,11370.83
2019-06-24,11301.21
2019-06-25,11172.93
2019-06-26,10950.29
2019-06-27,11079.28
2019-06-28,11150.10
2019-07-01,11130.73
2019-07-02,11325.89
2019-07-03,11468.78
2019-07-04,.
2019-07-05,11425.76
2019-07-08,11482.78
2019-07-09,11538.30
2019-07-10,11605.49
2019-07-11,11460.02
2019-07-12,11430.79
2019-07-15,11423.53
2019-07-16,11411.38
2019-07-17,11378.07
2019-07-18,11400.53
2019-07-19,11188.83
2019-07-22,11168.54
2019-07-23,11307.32
2019-07-24,11312.25
2019-07-25,11237.34
2019-07-26,11267.54
2019-07-29,11325.22
2019-07-30,11385.79
2019-07-31,11325.85
2019-08-01,11324.04
2019-08-02,11369.44
2019-08-05,11135.79
2019-08-06,11251.28
2019-08-07,11366.75
2019-08-08,11550.42
2019-08-09,11543.28
2019-08-12,11512.30
2019-08-13,11522.85
2019-08-14,11362.61
2019-08-15,11477.25
2019-08-16,11596.82
2019-08-19,11689.46
2019-08-20,11573.23
2019-08-21,11610.18
2019-08-22,11671.69
2019-08-23,11494.27
2019-08-26,11582.56
2019-08-27,11534.37
2019-08-28,11571.95
2019-08-29,11681.42
2019-08-30,11704.55
2019-09-02,.
2019-09-03,11799.12
2019-09-04,11885.96
2019-09-05,11816.35
2019-09-06,11866.70
2019-09-09,11848.50
2019-09-10,11762.78
2019-09-11,11787.29
2019-09-12,11813.56
2019-09-13,11696.69
2019-09-16,11812.26
2019-09-17,11910.55
2019-09-18,11873.10
2019-09-19,11887.49
2019-09-20,11874.34
2019-09-23,11907.09
2019-09-24,11889.43
2019-09-25,11940.52
2019-09-26,12052.69
2019-09-27,12029.31
2019-09-30,12028.80
2019-10-01,11909.73
2019-10-02,11877.41
2019-10-03,11994.19
2019-10-04,12062.72
2019-10-07,12036.66
2019-10-08,11970.01
2019-10-09,11991.20
2019-10-10,11992.85
2019-10-11,11994.85
2019-10-14,11997.47
2019-10-15,12037.40
2019-10-16,12046.02
2019-10-17,12078.44
2019-10-18,12153.89
2019-10-21,12259.41
2019-10-22,12236.57
2019-10-23,12259.29
2019-10-24,12261.27
2019-10-25,12129.73
2019-10-28,12069.57
2019-10-29,12092.57
2019-10-30,12180.99
2019-10-31,12150.13
2019-11-01,12143.40
2019-11-04,12059.53
2019-11-05,11869.90
2019-11-06,11895.69
2019-11-07,11767.31
2019-11-08,11735.24
2019-11-11,11748.33
2019-11-12,11643.71
2019-11-13,11753.62
2019-11-14,11853.51
2019-11-15,11904.97
2019-11-18,11966.10
2019-11-19,11994.05
2019-11-20,11949.94
2019-11-21,11781.02
2019-11-22,11770.08
2019-11-25,11811.49
2019-11-26,11961.95
2019-11-27,12029.97
2019-11-28,.
2019-11-29,11973.03
2019-12-02,11782.23
2019-12-03,11855.41
2019-12-04,11898.67
2019-12-05,11901.24
2019-12-06,11919.03
2019-12-09,11939.81
2019-12-10,11878.34
2019-12-11,11718.28
2019-12-12,11536.42
2019-12-13,11523.72
2019-12-16,11590.03
2019-12-17,11486.89
2019-12-18,11589.54
2019-12-19,11664.61
2019-12-20,11721.78
2019-12-23,11649.39
2019-12-24,11676.74
2019-12-25,.
2019-12-26,11737.57
2019-12-27,11782.17
2019-12-30,11795.02
2019-12-31,11892.05
2020-01-01,.
2020-01-02,11703.61
2020-01-03,11826.35
2020-01-06,11843.50
2020-01-07,11705.57
2020-01-08,11745.62
2020-01-09,11733.62
2020-01-10,11819.99
2020-01-13,11944.95
2020-01-14,11892.56
2020-01-15,11986.67
2020-01-16,12117.02
2020-01-17,12125.98
2020-01-20,.
2020-01-21,12241.01
2020-01-22,12143.48
2020-01-23,12249.23
2020-01-24,12215.52
2020-01-27,12140.32
2020-01-28,12170.47
2020-01-29,12142.70
2020-01-30,12131.87
2020-01-31,11982.60
2020-02-03,12009.46
2020-02-04,12143.74
2020-02-05,12135.62
2020-02-06,12183.62
2020-02-07,12166.99
2020-02-10,12309.94
2020-02-11,12313.99
2020-02-12,12370.03
2020-02-13,12450.13
2020-02-14,12604.74
2020-02-17,.
2020-02-18,12608.66
2020-02-19,12411.48
2020-02-20,12576.35
2020-02-21,12635.82
2020-02-24,12465.64
2020-02-25,12093.60
2020-02-26,11978.31
2020-02-27,11342.69
2020-02-28,11050.30
2020-03-02,11491.06
2020-03-03,11449.33
2020-03-04,11891.58
2020-03-05,11609.54
2020-03-06,11417.35
2020-03-09,10534.26
2020-03-10,10955.14
2020-03-11,10242.55
2020-03-12,9233.31
2020-03-13,10030.01
2020-03-16,8222.21
2020-03-17,8689.03
2020-03-18,7857.83
2020-03-19,7891.95
2020-03-20,7530.54
2020-03-23,7231.38
2020-03-24,7853.90
2020-03-25,8229.28
2020-03-26,8759.98
2020-03-27,8881.89
2020-03-30,9004.48
2020-03-31,8844.68
2020-04-01,8245.96
2020-04-02,8174.39
2020-04-03,8065.93
2020-04-06,8742.01
2020-04-07,8849.58
2020-04-08,9390.46
2020-04-09,9958.98
2020-04-10,.
2020-04-13,9509.28
2020-04-14,9791.16
2020-04-15,9374.64
2020-04-16,9222.91
2020-04-17,9537.10
2020-04-20,9130.90
2020-04-21,8992.25
2020-04-22,9112.25
2020-04-23,9024.45
2020-04-24,9081.47
2020-04-27,9416.79
2020-04-28,9533.78
2020-04-29,9736.22
2020-04-30,9591.05
2020-05-01,9267.64
2020-05-04,9223.27
2020-05-05,9248.87
2020-05-06,9054.00
2020-05-07,9188.48
2020-05-08,9396.70
2020-05-11,9213.52
2020-05-12,8759.11
2020-05-13,8555.22
2020-05-14,8598.65
2020-05-15,8558.12
2020-05-18,9095.04
2020-05-19,8981.40
2020-05-20,9074.88
2020-05-21,9067.82
2020-05-22,9129.34
2020-05-25,.
2020-05-26,9506.96
2020-05-27,9667.68
2020-05-28,9704.25
2020-05-29,9560.45
2020-06-01,9778.88
2020-06-02,9869.49
2020-06-03,10205.44
2020-06-04,10114.59
2020-06-05,10553.84
2020-06-08,10841.02
2020-06-09,10643.04
2020-06-10,10314.46
2020-06-11,9663.25
2020-06-12,10019.28
2020-06-15,10110.46
2020-06-16,10353.41
2020-06-17,10169.93
2020-06-18,10071.95
2020-06-19,9788.95
2020-06-22,9819.59
2020-06-23,9761.42
2020-06-24,9530.28
2020-06-25,9676.23
2020-06-26,9501.57
2020-06-29,9678.25
2020-06-30,9779.07
2020-07-01,10039.72
2020-07-02,9997.70
2020-07-03,.
2020-07-06,9959.22
2020-07-07,9730.29
2020-07-08,9717.34
2020-07-09,9656.32
2020-07-10,9693.75
2020-07-13,9614.86
2020-07-14,9678.92
2020-07-15,9776.91
2020-07-16,9623.56
2020-07-17,9755.98
2020-07-20,9586.40
2020-07-21,9636.50
2020-07-22,9822.97
2020-07-23,9780.79
2020-07-24,9715.87
2020-07-27,9789.63
2020-07-28,10005.58
2020-07-29,10202.10
2020-07-30,10193.94
2020-07-31,10207.00
2020-08-03,10076.11
2020-08-04,10216.63
2020-08-05,10169.80
2020-08-06,10192.95
2020-08-07,10335.18
2020-08-10,10375.88
2020-08-11,10204.37
2020-08-12,10297.06
2020-08-13,10138.02
2020-08-14,10151.10
2020-08-17,10248.28
2020-08-18,10187.40
2020-08-19,9994.87
2020-08-20,10122.40
2020-08-21,10124.25
2020-08-24,10217.95
2020-08-25,10243.70
2020-08-26,10122.87
2020-08-27,10289.34
2020-08-28,10347.84
2020-08-31,10246.53
2020-09-01,10231.68
2020-09-02,10425.43
2020-09-03,10302.42
2020-09-04,10282.42
2020-09-07,.
2020-09-08,10120.69
2020-09-09,10194.68
2020-09-10,10060.27
2020-09-11,9993.34
2020-09-14,10268.71
2020-09-15,10337.05
2020-09-16,10395.73
2020-09-17,10233.22
2020-09-18,10015.11
2020-09-21,9694.73
2020-09-22,9818.72
2020-09-23,9515.39
2020-09-24,9553.77
2020-09-25,9742.56
2020-09-28,9984.37
2020-09-29,9879.88
2020-09-30,9901.49
2020-10-01,10146.32
2020-10-02,10349.48
2020-10-05,10417.36
2020-10-06,10380.01
2020-10-07,10398.64
2020-10-08,10594.79
2020-10-09,10534.61
2020-10-12,10589.85
2020-10-13,10395.76
2020-10-14,10263.37
2020-10-15,10300.71
2020-10-16,10199.05
2020-10-19,10030.19
2020-10-20,10097.26
2020-10-21,10074.90
2020-10-22,10147.11
2020-10-23,10188.89
2020-10-26,10023.24
2020-10-27,9835.24
2020-10-28,9585.95
2020-10-29,9699.86
2020-10-30,9657.74
2020-11-02,9904.75
2020-11-03,10158.50
2020-11-04,10137.78
2020-11-05,10145.90
2020-11-06,10047.53
2020-11-09,10501.49
2020-11-10,10740.18
2020-11-11,10761.45
2020-11-12,10597.51
2020-11-13,10891.72
2020-11-16,11051.00
2020-11-17,11072.48
2020-11-18,10793.10
2020-11-19,10841.59
2020-11-20,10829.86
2020-11-23,10831.05
2020-11-24,10894.96
2020-11-25,10864.57
2020-11-26,.
2020-11-27,10790.69
2020-11-30,10656.90
2020-12-01,10794.45
2020-12-02,10725.99
2020-12-03,10827.35
2020-12-04,11026.00
2020-12-07,10923.59
2020-12-08,10863.31
2020-12-09,10787.92
2020-12-10,10720.22
2020-12-11,10706.80
2020-12-14,10658.34
2020-12-15,10914.96
2020-12-16,10898.06
2020-12-17,11015.26
2020-12-18,10759.33
2020-12-21,10696.12
2020-12-22,10781.74
2020-12-23,10686.61
2020-12-24,10785.24
2020-12-25,.
2020-12-28,10872.65
2020-12-29,10778.86
2020-12-30,10837.84
2020-12-31,10952.86
2021-01-01,.
2021-01-04,10559.02
